seed,diff_likelihood,diff_standard,homosexual,m_inpool,f_inpool,m_outpool,f_outpool,m_exp_all,f_exp_all,m_exp_ip,f_exp_ip,m_partner_all,f_partner_all,m_partner_ip,f_partner_ip,lt_likelihood
-1821943906,0,0,0,59,61,91,89,1.1666666666666667,1.1666666666666667,2.9661016949152543,2.8688524590163933,0.7933333333333333,0.7933333333333333,2.016949152542373,1.9508196721311475,2
1922223177,0,0,0,46,50,104,100,0.8533333333333334,0.8533333333333334,2.782608695652174,2.56,0.6266666666666667,0.6266666666666667,2.0434782608695654,1.88,2
1001267388,0,0,0,57,65,93,85,1.2,1.2,3.1578947368421053,2.769230769230769,0.8533333333333334,0.8533333333333334,2.245614035087719,1.9692307692307693,2
1824532509,0,0,0,63,57,87,93,1.28,1.28,3.0476190476190474,3.3684210526315788,0.8733333333333333,0.8733333333333333,2.0793650793650795,2.2982456140350878,2
-1985972131,0,0,0,49,49,101,101,0.8333333333333334,0.8333333333333334,2.5510204081632653,2.5510204081632653,0.5733333333333334,0.5733333333333334,1.7551020408163265,1.7551020408163265,2
1045685388,0,0,0,47,50,103,100,0.7466666666666667,0.7466666666666667,2.382978723404255,2.24,0.5533333333333333,0.5533333333333333,1.7659574468085106,1.66,2
509596236,0,0,0,60,59,90,91,1,1,2.5,2.542372881355932,0.7466666666666667,0.7466666666666667,1.8666666666666667,1.8983050847457628,2
2081329457,0,0,0,56,56,94,94,0.9866666666666667,0.9866666666666667,2.642857142857143,2.642857142857143,0.7666666666666667,0.7666666666666667,2.0535714285714284,2.0535714285714284,2
1756978899,0,0,0,52,55,98,95,1.0333333333333334,1.0333333333333334,2.980769230769231,2.8181818181818183,0.5733333333333334,0.5733333333333334,1.6538461538461537,1.5636363636363637,4
-563856912,0,0,0,35,34,115,116,0.3933333333333333,0.3933333333333333,1.6857142857142857,1.7352941176470589,0.32666666666666666,0.32666666666666666,1.4,1.4411764705882353,4
543691045,0,0,0,47,51,103,99,0.76,0.76,2.425531914893617,2.235294117647059,0.5266666666666666,0.5266666666666666,1.6808510638297873,1.5490196078431373,4
2132495104,0,0,0,46,43,104,107,0.66,0.66,2.152173913043478,2.302325581395349,0.48,0.48,1.565217391304348,1.6744186046511629,4
1521940493,0,0,0,43,47,107,103,0.6466666666666666,0.6466666666666666,2.255813953488372,2.0638297872340425,0.44666666666666666,0.44666666666666666,1.558139534883721,1.425531914893617,4
-1209752166,0,0,0,49,48,101,102,0.7666666666666667,0.7666666666666667,2.3469387755102042,2.3958333333333335,0.5066666666666667,0.5066666666666667,1.5510204081632653,1.5833333333333333,4
1149919419,0,0,0,43,39,107,111,0.5466666666666666,0.5466666666666666,1.9069767441860466,2.1025641025641026,0.44,0.44,1.5348837209302326,1.6923076923076923,4
1684466697,0,0,0,39,41,111,109,0.4866666666666667,0.4866666666666667,1.8717948717948718,1.7804878048780488,0.34,0.34,1.3076923076923077,1.2439024390243902,4
1473885886,0,0,0,44,49,106,101,0.6533333333333333,0.6533333333333333,2.227272727272727,2,0.52,0.52,1.7727272727272727,1.5918367346938775,4
504147375,0,0,0,56,61,94,89,0.9,0.9,2.4107142857142856,2.2131147540983607,0.6133333333333333,0.6133333333333333,1.6428571428571428,1.5081967213114753,4
-202190484,0,0,0,43,47,107,103,0.6133333333333333,0.6133333333333333,2.13953488372093,1.9574468085106382,0.42,0.42,1.4651162790697674,1.3404255319148937,4
-366727544,0,0,0,46,50,104,100,0.8266666666666667,0.8266666666666667,2.6956521739130435,2.48,0.54,0.54,1.7608695652173914,1.62,4
1213494244,0,0,0,49,43,101,107,0.7066666666666667,0.7066666666666667,2.163265306122449,2.4651162790697674,0.5066666666666667,0.5066666666666667,1.5510204081632653,1.7674418604651163,4
1679617615,0,0,0,46,49,104,101,0.66,0.66,2.152173913043478,2.020408163265306,0.5,0.5,1.6304347826086956,1.530612244897959,4
-1240149154,0,0,0,36,38,114,112,0.5333333333333333,0.5333333333333333,2.2222222222222223,2.1052631578947367,0.4066666666666667,0.4066666666666667,1.6944444444444444,1.605263157894737,4
2112067950,0,0,0,49,50,101,100,0.74,0.74,2.2653061224489797,2.22,0.5733333333333334,0.5733333333333334,1.7551020408163265,1.72,4
-1748509030,0,0,0,46,36,104,114,0.6866666666666666,0.6866666666666666,2.239130434782609,2.861111111111111,0.4266666666666667,0.4266666666666667,1.391304347826087,1.7777777777777777,4
-1114210923,0,0,0,46,39,104,111,0.6933333333333334,0.6933333333333334,2.260869565217391,2.6666666666666665,0.4666666666666667,0.4666666666666667,1.5217391304347827,1.794871794871795,4
-925316379,0,0,0,58,55,92,95,0.9733333333333334,0.9733333333333334,2.5172413793103448,2.6545454545454548,0.66,0.66,1.706896551724138,1.8,4
920353819,0,0,0,53,49,97,101,0.88,0.88,2.490566037735849,2.693877551020408,0.5866666666666667,0.5866666666666667,1.6603773584905661,1.7959183673469388,4
254283509,0,0,0,43,48,107,102,0.6933333333333334,0.6933333333333334,2.4186046511627906,2.1666666666666665,0.5133333333333333,0.5133333333333333,1.7906976744186047,1.6041666666666667,4
-1853638123,0,0,0,35,37,115,113,0.49333333333333335,0.49333333333333335,2.1142857142857143,2,0.35333333333333333,0.35333333333333333,1.5142857142857142,1.4324324324324325,4
-2012120360,0,0,0,41,44,109,106,0.58,0.58,2.1219512195121952,1.9772727272727273,0.47333333333333333,0.47333333333333333,1.7317073170731707,1.6136363636363635,4
-1139463153,0,0,0,40,35,110,115,0.5333333333333333,0.5333333333333333,2,2.2857142857142856,0.38666666666666666,0.38666666666666666,1.45,1.6571428571428573,4
1461409148,0,0,0,42,46,108,104,0.7133333333333334,0.7133333333333334,2.5476190476190474,2.3260869565217392,0.5133333333333333,0.5133333333333333,1.8333333333333333,1.673913043478261,4
1958572437,0,0,0,49,50,101,100,0.8333333333333334,0.8333333333333334,2.5510204081632653,2.5,0.5533333333333333,0.5533333333333333,1.6938775510204083,1.66,4
-1059716505,0,0,0,45,42,105,108,0.66,0.66,2.2,2.357142857142857,0.44666666666666666,0.44666666666666666,1.488888888888889,1.5952380952380953,4
1810977533,0,0,0,46,51,104,99,0.6533333333333333,0.6533333333333333,2.130434782608696,1.9215686274509804,0.5266666666666666,0.5266666666666666,1.7173913043478262,1.5490196078431373,4
1366053257,0,0,0,49,46,101,104,0.74,0.74,2.2653061224489797,2.4130434782608696,0.5333333333333333,0.5333333333333333,1.6326530612244898,1.7391304347826086,4
-24679604,0,0,0,47,47,103,103,0.7266666666666667,0.7266666666666667,2.3191489361702127,2.3191489361702127,0.5066666666666667,0.5066666666666667,1.6170212765957446,1.6170212765957446,4
-787443109,0,0,0,40,46,110,104,0.56,0.56,2.1,1.826086956521739,0.42,0.42,1.575,1.3695652173913044,4
-1682774786,0,0,0,45,45,105,105,0.5933333333333334,0.5933333333333334,1.9777777777777779,1.9777777777777779,0.44,0.44,1.4666666666666666,1.4666666666666666,4
1646727361,0,0,0,48,54,102,96,0.78,0.78,2.4375,2.1666666666666665,0.5533333333333333,0.5533333333333333,1.7291666666666667,1.537037037037037,4
-180049636,0,0,0,37,34,113,116,0.5066666666666667,0.5066666666666667,2.054054054054054,2.235294117647059,0.37333333333333335,0.37333333333333335,1.5135135135135136,1.6470588235294117,4
-916703172,0,0,0,38,40,112,110,0.5,0.5,1.9736842105263157,1.875,0.37333333333333335,0.37333333333333335,1.4736842105263157,1.4,4
969174882,0,0,0,48,51,102,99,0.7866666666666666,0.7866666666666666,2.4583333333333335,2.3137254901960786,0.5733333333333334,0.5733333333333334,1.7916666666666667,1.6862745098039216,4
625486197,0,0,0,34,29,116,121,0.5333333333333333,0.5333333333333333,2.3529411764705883,2.7586206896551726,0.32666666666666666,0.32666666666666666,1.4411764705882353,1.6896551724137931,4
-1736670282,0,0,0,50,44,100,106,0.6066666666666667,0.6066666666666667,1.82,2.0681818181818183,0.46,0.46,1.38,1.5681818181818181,4
-409531788,0,0,0,46,42,104,108,0.7,0.7,2.282608695652174,2.5,0.52,0.52,1.6956521739130435,1.8571428571428572,4
-1082021728,0,0,0,37,33,113,117,0.5,0.5,2.027027027027027,2.272727272727273,0.38666666666666666,0.38666666666666666,1.5675675675675675,1.7575757575757576,4
1319384783,0,0,0,52,47,98,103,0.7333333333333333,0.7333333333333333,2.1153846153846154,2.3404255319148937,0.5133333333333333,0.5133333333333333,1.4807692307692308,1.6382978723404256,4
-1624864955,0,0,0,33,36,117,114,0.5733333333333334,0.5733333333333334,2.606060606060606,2.388888888888889,0.35333333333333333,0.35333333333333333,1.606060606060606,1.4722222222222223,4
-873596757,0,0,0,39,44,111,106,0.5333333333333333,0.5333333333333333,2.051282051282051,1.8181818181818181,0.3933333333333333,0.3933333333333333,1.5128205128205128,1.3409090909090908,4
190582494,0,0,0,44,38,106,112,0.6866666666666666,0.6866666666666666,2.340909090909091,2.710526315789474,0.41333333333333333,0.41333333333333333,1.4090909090909092,1.631578947368421,4
-162664542,0,0,0,42,40,108,110,0.7066666666666667,0.7066666666666667,2.5238095238095237,2.65,0.4666666666666667,0.4666666666666667,1.6666666666666667,1.75,4
2001289329,0,0,0,46,43,104,107,0.64,0.64,2.0869565217391304,2.2325581395348837,0.48,0.48,1.565217391304348,1.6744186046511629,4
-2046960589,0,0,0,42,46,108,104,0.5866666666666667,0.5866666666666667,2.0952380952380953,1.9130434782608696,0.42,0.42,1.5,1.3695652173913044,4
1741344373,0,0,0,55,54,95,96,0.7666666666666667,0.7666666666666667,2.090909090909091,2.1296296296296298,0.5066666666666667,0.5066666666666667,1.3818181818181818,1.4074074074074074,4
-921601429,0,0,0,40,48,110,102,0.7333333333333333,0.7333333333333333,2.75,2.2916666666666665,0.44666666666666666,0.44666666666666666,1.675,1.3958333333333333,4
-634100567,0,0,0,43,49,107,101,0.7,0.7,2.441860465116279,2.142857142857143,0.56,0.56,1.9534883720930232,1.7142857142857142,4
-447837602,0,0,0,54,55,96,95,0.8133333333333334,0.8133333333333334,2.259259259259259,2.2181818181818183,0.5466666666666666,0.5466666666666666,1.5185185185185186,1.490909090909091,4
-1558069210,0,0,0,58,54,92,96,0.9733333333333334,0.9733333333333334,2.5172413793103448,2.7037037037037037,0.64,0.64,1.6551724137931034,1.7777777777777777,4
1145771140,0,0,0,45,46,105,104,0.5866666666666667,0.5866666666666667,1.9555555555555555,1.9130434782608696,0.44666666666666666,0.44666666666666666,1.488888888888889,1.4565217391304348,4
-315860563,0,0,0,53,53,97,97,0.7733333333333333,0.7733333333333333,2.188679245283019,2.188679245283019,0.5866666666666667,0.5866666666666667,1.6603773584905661,1.6603773584905661,4
-555145007,0,0,0,51,46,99,104,0.7533333333333333,0.7533333333333333,2.215686274509804,2.4565217391304346,0.5266666666666666,0.5266666666666666,1.5490196078431373,1.7173913043478262,4
1494679643,0,0,0,45,49,105,101,0.7266666666666667,0.7266666666666667,2.422222222222222,2.2244897959183674,0.5333333333333333,0.5333333333333333,1.7777777777777777,1.6326530612244898,4
-204093111,0,0,0,40,46,110,104,0.6933333333333334,0.6933333333333334,2.6,2.260869565217391,0.44,0.44,1.65,1.434782608695652,4
-897394138,0,0,0,35,36,115,114,0.5666666666666667,0.5666666666666667,2.4285714285714284,2.361111111111111,0.36666666666666664,0.36666666666666664,1.5714285714285714,1.5277777777777777,4
1891943696,0,0,0,33,40,117,110,0.5466666666666666,0.5466666666666666,2.484848484848485,2.05,0.3933333333333333,0.3933333333333333,1.7878787878787878,1.475,4
1845294922,0,0,0,44,48,106,102,0.76,0.76,2.590909090909091,2.375,0.5133333333333333,0.5133333333333333,1.75,1.6041666666666667,4
177322829,0,0,0,50,56,100,94,0.8466666666666667,0.8466666666666667,2.54,2.267857142857143,0.5933333333333334,0.5933333333333334,1.78,1.5892857142857142,4
1686194151,0,0,0,49,54,101,96,0.9066666666666666,0.9066666666666666,2.7755102040816326,2.5185185185185186,0.6266666666666667,0.6266666666666667,1.9183673469387754,1.7407407407407407,4
-627783394,0,0,0,47,51,103,99,0.7133333333333334,0.7133333333333334,2.276595744680851,2.0980392156862746,0.49333333333333335,0.49333333333333335,1.574468085106383,1.4509803921568627,4
803086662,0,0,0,34,37,116,113,0.4866666666666667,0.4866666666666667,2.1470588235294117,1.972972972972973,0.37333333333333335,0.37333333333333335,1.6470588235294117,1.5135135135135136,4
-226643668,0,0,0,30,34,120,116,0.4666666666666667,0.4666666666666667,2.3333333333333335,2.0588235294117645,0.2866666666666667,0.2866666666666667,1.4333333333333333,1.2647058823529411,4
-873019787,0,0,0,48,50,102,100,0.7133333333333334,0.7133333333333334,2.2291666666666665,2.14,0.5333333333333333,0.5333333333333333,1.6666666666666667,1.6,4
771416481,0,0,0,42,43,108,107,0.7466666666666667,0.7466666666666667,2.6666666666666665,2.604651162790698,0.44,0.44,1.5714285714285714,1.5348837209302326,4
-1342354389,0,0,0,36,38,114,112,0.5,0.5,2.0833333333333335,1.9736842105263157,0.36,0.36,1.5,1.4210526315789473,4
1316078305,0,0,0,51,50,99,100,0.6866666666666666,0.6866666666666666,2.019607843137255,2.06,0.5133333333333333,0.5133333333333333,1.5098039215686274,1.54,4
-1025411397,0,0,0,47,49,103,101,0.7733333333333333,0.7733333333333333,2.4680851063829787,2.36734693877551,0.54,0.54,1.7234042553191489,1.653061224489796,4
820990727,0,0,0,46,45,104,105,0.5933333333333334,0.5933333333333334,1.934782608695652,1.9777777777777779,0.4666666666666667,0.4666666666666667,1.5217391304347827,1.5555555555555556,4
-1339954725,0,0,0,46,45,104,105,0.7133333333333334,0.7133333333333334,2.3260869565217392,2.3777777777777778,0.46,0.46,1.5,1.5333333333333334,4
775508548,0,0,0,37,37,113,113,0.58,0.58,2.3513513513513513,2.3513513513513513,0.38,0.38,1.5405405405405406,1.5405405405405406,4
-1725382103,0,0,0,42,38,108,112,0.6666666666666666,0.6666666666666666,2.380952380952381,2.6315789473684212,0.4266666666666667,0.4266666666666667,1.5238095238095237,1.6842105263157894,4
1804752447,0,0,0,49,47,101,103,0.9466666666666667,0.9466666666666667,2.8979591836734695,3.021276595744681,0.52,0.52,1.5918367346938775,1.6595744680851063,4
156859846,0,0,0,43,37,107,113,0.54,0.54,1.8837209302325582,2.189189189189189,0.43333333333333335,0.43333333333333335,1.5116279069767442,1.7567567567567568,4
-127702355,0,0,0,43,46,107,104,0.5933333333333334,0.5933333333333334,2.0697674418604652,1.934782608695652,0.42,0.42,1.4651162790697674,1.3695652173913044,4
1240826420,0,0,0,44,42,106,108,0.5866666666666667,0.5866666666666667,2,2.0952380952380953,0.46,0.46,1.5681818181818181,1.6428571428571428,4
451318416,0,0,0,44,46,106,104,0.6266666666666667,0.6266666666666667,2.1363636363636362,2.0434782608695654,0.47333333333333333,0.47333333333333333,1.6136363636363635,1.5434782608695652,4
-1747947022,0,0,0,53,50,97,100,0.8666666666666667,0.8666666666666667,2.452830188679245,2.6,0.6333333333333333,0.6333333333333333,1.7924528301886793,1.9,4
1935211171,0,0,0,43,40,107,110,0.6466666666666666,0.6466666666666666,2.255813953488372,2.425,0.42,0.42,1.4651162790697674,1.575,4
730539228,0,0,0,54,42,96,108,0.7466666666666667,0.7466666666666667,2.074074074074074,2.6666666666666665,0.5466666666666666,0.5466666666666666,1.5185185185185186,1.9523809523809523,4
1745904448,0,0,0,44,43,106,107,0.72,0.72,2.4545454545454546,2.511627906976744,0.4266666666666667,0.4266666666666667,1.4545454545454546,1.4883720930232558,4
186384111,0,0,0,43,44,107,106,0.7,0.7,2.441860465116279,2.3863636363636362,0.49333333333333335,0.49333333333333335,1.7209302325581395,1.6818181818181819,4
-1078306627,0,0,0,46,45,104,105,0.6933333333333334,0.6933333333333334,2.260869565217391,2.311111111111111,0.47333333333333333,0.47333333333333333,1.5434782608695652,1.5777777777777777,4
550942213,0,0,0,42,48,108,102,0.7066666666666667,0.7066666666666667,2.5238095238095237,2.2083333333333335,0.4666666666666667,0.4666666666666667,1.6666666666666667,1.4583333333333333,4
832542988,0,0,0,56,50,94,100,1.1333333333333333,1.1333333333333333,3.0357142857142856,3.4,0.66,0.66,1.7678571428571428,1.98,4
498191324,0,0,0,44,46,106,104,0.62,0.62,2.1136363636363638,2.0217391304347827,0.48,0.48,1.6363636363636365,1.565217391304348,4
-2081461773,0,0,0,43,44,107,106,0.6666666666666666,0.6666666666666666,2.3255813953488373,2.272727272727273,0.4666666666666667,0.4666666666666667,1.627906976744186,1.5909090909090908,4
163917915,0,0,0,41,40,109,110,0.5533333333333333,0.5533333333333333,2.024390243902439,2.075,0.4266666666666667,0.4266666666666667,1.5609756097560976,1.6,4
-1314566536,0,0,0,42,41,108,109,0.5666666666666667,0.5666666666666667,2.0238095238095237,2.073170731707317,0.41333333333333333,0.41333333333333333,1.4761904761904763,1.5121951219512195,4
-885355474,0,0,0,40,36,110,114,0.5933333333333334,0.5933333333333334,2.225,2.4722222222222223,0.4,0.4,1.5,1.6666666666666667,4
-1322958867,0,0,0,49,56,101,94,0.9,0.9,2.7551020408163267,2.4107142857142856,0.56,0.56,1.7142857142857142,1.5,4
25750961,0,0,0,48,46,102,104,0.88,0.88,2.75,2.869565217391304,0.5066666666666667,0.5066666666666667,1.5833333333333333,1.6521739130434783,4
-1396955214,0,0,0,51,56,99,94,0.7533333333333333,0.7533333333333333,2.215686274509804,2.017857142857143,0.56,0.56,1.6470588235294117,1.5,4
41489483,0,0,0,43,45,107,105,0.6333333333333333,0.6333333333333333,2.2093023255813953,2.111111111111111,0.46,0.46,1.6046511627906976,1.5333333333333334,4
1212068781,0,0,0,45,40,105,110,0.7,0.7,2.3333333333333335,2.625,0.46,0.46,1.5333333333333334,1.725,4
-1754963376,0,0,0,51,45,99,105,0.7533333333333333,0.7533333333333333,2.215686274509804,2.511111111111111,0.5333333333333333,0.5333333333333333,1.5686274509803921,1.7777777777777777,4
-387790421,0,0,0,38,42,112,108,0.5066666666666667,0.5066666666666667,2,1.8095238095238095,0.4066666666666667,0.4066666666666667,1.605263157894737,1.4523809523809523,4
-253333195,0,0,0,47,44,103,106,0.7733333333333333,0.7733333333333333,2.4680851063829787,2.6363636363636362,0.48,0.48,1.5319148936170213,1.6363636363636365,4
1029398471,0,0,0,46,43,104,107,0.68,0.68,2.217391304347826,2.372093023255814,0.4666666666666667,0.4666666666666667,1.5217391304347827,1.627906976744186,6
16701529,0,0,0,45,43,105,107,0.66,0.66,2.2,2.302325581395349,0.44,0.44,1.4666666666666666,1.5348837209302326,6
1212977645,0,0,0,37,37,113,113,0.5066666666666667,0.5066666666666667,2.054054054054054,2.054054054054054,0.3933333333333333,0.3933333333333333,1.5945945945945945,1.5945945945945945,6
-154300617,0,0,0,42,36,108,114,0.6066666666666667,0.6066666666666667,2.1666666666666665,2.5277777777777777,0.36666666666666664,0.36666666666666664,1.3095238095238095,1.5277777777777777,6
137866813,0,0,0,35,28,115,122,0.48,0.48,2.057142857142857,2.5714285714285716,0.30666666666666664,0.30666666666666664,1.3142857142857143,1.6428571428571428,6
-529620554,0,0,0,30,37,120,113,0.52,0.52,2.6,2.108108108108108,0.32666666666666666,0.32666666666666666,1.6333333333333333,1.3243243243243243,6
-168214282,0,0,0,45,46,105,104,0.7666666666666667,0.7666666666666667,2.5555555555555554,2.5,0.47333333333333333,0.47333333333333333,1.5777777777777777,1.5434782608695652,6
2092566623,0,0,0,40,42,110,108,0.5666666666666667,0.5666666666666667,2.125,2.0238095238095237,0.44666666666666666,0.44666666666666666,1.675,1.5952380952380953,6
1031365351,0,0,0,42,41,108,109,0.76,0.76,2.7142857142857144,2.7804878048780486,0.4533333333333333,0.4533333333333333,1.619047619047619,1.6585365853658536,6
508670367,0,0,0,53,49,97,101,0.7933333333333333,0.7933333333333333,2.2452830188679247,2.4285714285714284,0.54,0.54,1.528301886792453,1.653061224489796,6
1213452207,0,0,0,41,44,109,106,0.6533333333333333,0.6533333333333333,2.3902439024390243,2.227272727272727,0.4533333333333333,0.4533333333333333,1.6585365853658536,1.5454545454545454,6
1037946327,0,0,0,40,37,110,113,0.44,0.44,1.65,1.7837837837837838,0.35333333333333333,0.35333333333333333,1.325,1.4324324324324325,6
-1714623409,0,0,0,42,44,108,106,0.7,0.7,2.5,2.3863636363636362,0.4533333333333333,0.4533333333333333,1.619047619047619,1.5454545454545454,6
-738590251,0,0,0,45,46,105,104,0.64,0.64,2.1333333333333333,2.0869565217391304,0.43333333333333335,0.43333333333333335,1.4444444444444444,1.4130434782608696,6
1548886174,0,0,0,50,50,100,100,0.8866666666666667,0.8866666666666667,2.66,2.66,0.5,0.5,1.5,1.5,6
-1790917060,0,0,0,38,31,112,119,0.54,0.54,2.1315789473684212,2.6129032258064515,0.30666666666666664,0.30666666666666664,1.2105263157894737,1.4838709677419355,6
2129376305,0,0,0,34,37,116,113,0.5,0.5,2.2058823529411766,2.027027027027027,0.3333333333333333,0.3333333333333333,1.4705882352941178,1.3513513513513513,6
626091019,0,0,0,30,40,120,110,0.36666666666666664,0.36666666666666664,1.8333333333333333,1.375,0.32,0.32,1.6,1.2,6
-544910215,0,0,0,44,42,106,108,0.5466666666666666,0.5466666666666666,1.8636363636363635,1.9523809523809523,0.4266666666666667,0.4266666666666667,1.4545454545454546,1.5238095238095237,6
2029288487,0,0,0,55,50,95,100,0.78,0.78,2.1272727272727274,2.34,0.5066666666666667,0.5066666666666667,1.3818181818181818,1.52,6
-1509492455,0,0,0,50,43,100,107,0.7066666666666667,0.7066666666666667,2.12,2.4651162790697674,0.4266666666666667,0.4266666666666667,1.28,1.4883720930232558,6
1716294820,0,0,0,37,42,113,108,0.6266666666666667,0.6266666666666667,2.5405405405405403,2.238095238095238,0.36,0.36,1.4594594594594594,1.2857142857142858,6
-389272523,0,0,0,40,41,110,109,0.5466666666666666,0.5466666666666666,2.05,2,0.43333333333333335,0.43333333333333335,1.625,1.5853658536585367,6
-347169445,0,0,0,34,33,116,117,0.36666666666666664,0.36666666666666664,1.6176470588235294,1.6666666666666667,0.30666666666666664,0.30666666666666664,1.3529411764705883,1.393939393939394,6
-581821070,0,0,0,38,38,112,112,0.5533333333333333,0.5533333333333333,2.1842105263157894,2.1842105263157894,0.3333333333333333,0.3333333333333333,1.3157894736842106,1.3157894736842106,6
1119379394,0,0,0,33,38,117,112,0.5533333333333333,0.5533333333333333,2.515151515151515,2.1842105263157894,0.34,0.34,1.5454545454545454,1.3421052631578947,6
794705952,0,0,0,33,35,117,115,0.5533333333333333,0.5533333333333333,2.515151515151515,2.3714285714285714,0.3,0.3,1.3636363636363635,1.2857142857142858,6
-408250869,0,0,0,42,45,108,105,0.6466666666666666,0.6466666666666666,2.3095238095238093,2.1555555555555554,0.43333333333333335,0.43333333333333335,1.5476190476190477,1.4444444444444444,6
239604923,0,0,0,31,34,119,116,0.35333333333333333,0.35333333333333333,1.7096774193548387,1.5588235294117647,0.29333333333333333,0.29333333333333333,1.4193548387096775,1.2941176470588236,6
-1999731406,0,0,0,46,49,104,101,0.6266666666666667,0.6266666666666667,2.0434782608695654,1.9183673469387754,0.46,0.46,1.5,1.4081632653061225,6
-112427355,0,0,0,39,42,111,108,0.62,0.62,2.3846153846153846,2.2142857142857144,0.42,0.42,1.6153846153846154,1.5,6
1659814160,0,0,0,50,44,100,106,0.66,0.66,1.98,2.25,0.4866666666666667,0.4866666666666667,1.46,1.6590909090909092,6
-289739935,0,0,0,36,38,114,112,0.5266666666666666,0.5266666666666666,2.1944444444444446,2.0789473684210527,0.38666666666666666,0.38666666666666666,1.6111111111111112,1.5263157894736843,6
-1986922004,0,0,0,33,37,117,113,0.6133333333333333,0.6133333333333333,2.787878787878788,2.4864864864864864,0.3,0.3,1.3636363636363635,1.2162162162162162,6
1797324446,0,0,0,40,37,110,113,0.5533333333333333,0.5533333333333333,2.075,2.2432432432432434,0.3933333333333333,0.3933333333333333,1.475,1.5945945945945945,6
-510502328,0,0,0,44,44,106,106,0.7266666666666667,0.7266666666666667,2.477272727272727,2.477272727272727,0.4533333333333333,0.4533333333333333,1.5454545454545454,1.5454545454545454,6
-35277471,0,0,0,42,38,108,112,0.6066666666666667,0.6066666666666667,2.1666666666666665,2.3947368421052633,0.47333333333333333,0.47333333333333333,1.6904761904761905,1.868421052631579,6
-674527206,0,0,0,48,51,102,99,0.74,0.74,2.3125,2.176470588235294,0.5533333333333333,0.5533333333333333,1.7291666666666667,1.6274509803921569,6
2000783497,0,0,0,44,44,106,106,0.6333333333333333,0.6333333333333333,2.159090909090909,2.159090909090909,0.3933333333333333,0.3933333333333333,1.3409090909090908,1.3409090909090908,6
292829108,0,0,0,38,41,112,109,0.56,0.56,2.210526315789474,2.048780487804878,0.38,0.38,1.5,1.3902439024390243,6
-1233978711,0,0,0,41,34,109,116,0.43333333333333335,0.43333333333333335,1.5853658536585367,1.911764705882353,0.34,0.34,1.2439024390243902,1.5,6
-2054781615,0,0,0,45,47,105,103,0.74,0.74,2.466666666666667,2.3617021276595747,0.49333333333333335,0.49333333333333335,1.6444444444444444,1.574468085106383,6
1481439895,0,0,0,42,42,108,108,0.6066666666666667,0.6066666666666667,2.1666666666666665,2.1666666666666665,0.4266666666666667,0.4266666666666667,1.5238095238095237,1.5238095238095237,6
1524679696,0,0,0,36,39,114,111,0.38666666666666666,0.38666666666666666,1.6111111111111112,1.4871794871794872,0.3333333333333333,0.3333333333333333,1.3888888888888888,1.2820512820512822,6
-1245153101,0,0,0,49,44,101,106,0.7133333333333334,0.7133333333333334,2.183673469387755,2.4318181818181817,0.44666666666666666,0.44666666666666666,1.3673469387755102,1.5227272727272727,6
140037772,0,0,0,28,30,122,120,0.54,0.54,2.892857142857143,2.7,0.2733333333333333,0.2733333333333333,1.4642857142857142,1.3666666666666667,6
-1964154720,0,0,0,44,41,106,109,0.8066666666666666,0.8066666666666666,2.75,2.951219512195122,0.46,0.46,1.5681818181818181,1.6829268292682926,6
-332846276,0,0,0,40,44,110,106,0.6333333333333333,0.6333333333333333,2.375,2.159090909090909,0.43333333333333335,0.43333333333333335,1.625,1.4772727272727273,6
-1413304149,0,0,0,44,40,106,110,0.7066666666666667,0.7066666666666667,2.409090909090909,2.65,0.4533333333333333,0.4533333333333333,1.5454545454545454,1.7,6
-227506586,0,0,0,45,40,105,110,0.6666666666666666,0.6666666666666666,2.2222222222222223,2.5,0.44666666666666666,0.44666666666666666,1.488888888888889,1.675,6
411754744,0,0,0,35,33,115,117,0.5466666666666666,0.5466666666666666,2.342857142857143,2.484848484848485,0.3333333333333333,0.3333333333333333,1.4285714285714286,1.5151515151515151,6
-230244006,0,0,0,37,41,113,109,0.52,0.52,2.108108108108108,1.9024390243902438,0.38666666666666666,0.38666666666666666,1.5675675675675675,1.4146341463414633,6
-45575102,0,0,0,34,39,116,111,0.6266666666666667,0.6266666666666667,2.764705882352941,2.41025641025641,0.42,0.42,1.8529411764705883,1.6153846153846154,6
-244376312,0,0,0,38,39,112,111,0.5666666666666667,0.5666666666666667,2.236842105263158,2.1794871794871793,0.36666666666666664,0.36666666666666664,1.4473684210526316,1.4102564102564104,6
2038421239,0,0,0,43,41,107,109,0.6333333333333333,0.6333333333333333,2.2093023255813953,2.317073170731707,0.44666666666666666,0.44666666666666666,1.558139534883721,1.6341463414634145,6
-432626191,0,0,0,42,38,108,112,0.6,0.6,2.142857142857143,2.3684210526315788,0.41333333333333333,0.41333333333333333,1.4761904761904763,1.631578947368421,6
-1902989536,0,0,0,39,39,111,111,0.5533333333333333,0.5533333333333333,2.128205128205128,2.128205128205128,0.38666666666666666,0.38666666666666666,1.4871794871794872,1.4871794871794872,6
-1736459605,0,0,0,41,36,109,114,0.4866666666666667,0.4866666666666667,1.7804878048780488,2.0277777777777777,0.36666666666666664,0.36666666666666664,1.3414634146341464,1.5277777777777777,6
